s40-000020	Aron stóð á fætur, sneri sér við og gapti af undrun.	t001050	aron stóð á fætur sneri sér við og gapti af undrun
s40-000021	Þeir höfðu siglt dágóða leið niður ána þegar hávær sprengihvellur heyrðist og dökkgrár reykur streymdi upp úr mótornum.	t020155	þeir höfðu siglt dágóða leið niður ána þegar hávær sprengihvellur heyrðist og dökkgrár reykur streymdi upp úr mótornum
s40-000022	Hið félagslega landslag skiptir mestu máli.	t007499	hið félagslega landslag skiptir mestu máli
s40-000023	Hakkið lifrina, hjartað og hinar hneturnar.	t006262	hakkið lifrina hjartað og hinar hneturnar
s40-000024	Hann sá grilla í rauð afturljósin á næsta bíl fyrir framan og reyndi að fylgja þeim eftir bestu getu.	t006813	hann sá grilla í rauð afturljósin á næsta bíl fyrir framan og reyndi að fylgja þeim eftir bestu getu
s40-000025	Írska félagið fékk nýlega starfsleyfi í Noregi en starfsemin í Svíþjóð er þegar hafin.	t009285	írska félagið fékk nýlega starfsleyfi í noregi en starfsemin í svíþjóð er þegar hafin
s40-000026	Hún bað um að láta fletta sér upp í Íslendingabók en bókavörðurinn gat það ekki og benti á Þjóðarbókhlöðuna.	t007977	hún bað um að láta fletta sér upp í íslendingabók en bókavörðurinn gat það ekki og benti á þjóðarbókhlöðuna
s40-000027	Það kann að vera þar einhver möguleiki.	t018083	það kann að vera þar einhver möguleiki
s40-000028	Börnin og eiginmaðurinn voru í fyrirrúmi.	t001812	börnin og eiginmaðurinn voru í fyrirrúmi
s40-000029	Og jafnvel tengslin við okkur foreldrana höfðu meira og minna verið torræð.	t012305	og jafnvel tengslin við okkur foreldrana höfðu meira og minna verið torræð
s40-000030	Elsku Erna mín, Sandra Björg, Guðbjörg, Jóna og Gísli.	t004099	elsku erna mín sandra björg guðbjörg jóna og gísli
s40-000031	Mamma var mjög lagin að búa til mat og gat gert veislumat úr nánast engu.	t010764	mamma var mjög lagin að búa til mat og gat gert veislumat úr nánast engu
s40-000032	Það er ekki alltaf gott að fá allt upp í hendurnar, hvort sem það eru hæfileikar eða veraldarauður.	t017283	það er ekki alltaf gott að fá allt upp í hendurnar hvort sem það eru hæfileikar eða veraldarauður
s40-000033	Áherslan er því meiri á fjölskylduna nú en áður hvað þetta varðar.	t000514	áherslan er því meiri á fjölskylduna nú en áður hvað þetta varðar
s40-000034	Hann hafði heyrt mig gera það í útvarpsþætti, sem margir hlustuðu á og ekki bætti það úr skák.	t006550	hann hafði heyrt mig gera það í útvarpsþætti sem margir hlustuðu á og ekki bætti það úr skák
s40-000035	Ákvæðum þeirra hefur hins vegar ekki verið framfylgt um langa hríð.	t000575	ákvæðum þeirra hefur hins vegar ekki verið framfylgt um langa hríð
s40-000036	Það var tími til kominn og gaman var þetta.	t018586	það var tími til kominn og gaman var þetta
s40-000037	Laufey Guðnadóttir segir að nokkur bíóhús hafi verið opnuð á svæðinu á skömmum tíma.	t010258	laufey guðnadóttir segir að nokkur bíóhús hafi verið opnuð á svæðinu á skömmum tíma
s40-000038	Það er þannig sem leikritið kemur við sögu.	t017786	það er þannig sem leikritið kemur við sögu
s40-000039	Þetta taldi ég rétt að kæmi fram.	t021038	þetta taldi ég rétt að kæmi fram
s40-000040	Öll framangreind einkenni hafa einhvern tíma verið talin dæmigerð fyrir lögin í þeim skilningi sem reifaður er hér að framan.	t012648	öll framangreind einkenni hafa einhvern tíma verið talin dæmigerð fyrir lögin í þeim skilningi sem reifaður er hér að framan
s40-000041	Stelpurnar litu allar á mig.	t014509	stelpurnar litu allar á mig
s40-000042	Hvað var ég að gera?	t008622	hvað var ég að gera
s40-000043	Andlitið var frítt en hefði líklega virkað karlmannlegt ef hún hefði verið alveg ómáluð.	t000871	andlitið var frítt en hefði líklega virkað karlmannlegt ef hún hefði verið alveg ómáluð
s40-000044	Þegar hvorugt hjóna hefur peningavit er hætt við verulegum vandamálum.	t019923	þegar hvorugt hjóna hefur peningavit er hætt við verulegum vandamálum
s40-000045	Við getum ósköp auðveldlega fiskað hann alveg eins og aðrir og ekkert síður.	t016428	við getum ósköp auðveldlega fiskað hann alveg eins og aðrir og ekkert síður
s40-000046	Að því búnu skundar hann aftur niður á Stýrimannastíg til að búa bækur sínar til flutnings og bera kassana út á stétt.	t000290	að því búnu skundar hann aftur niður á stýrimannastíg til að búa bækur sínar til flutnings og bera kassana út á stétt
s40-000047	Reiturinn sem deiliskipulagið nær til afmarkast af Grófinni, Tryggvagötu, Naustunum og Hafnarstræti.	t013101	reiturinn sem deiliskipulagið nær til afmarkast af grófinni tryggvagötu naustunum og hafnarstræti
s40-000048	Fyrir það er ég í raun og veru þakklátur.	t005740	fyrir það er ég í raun og veru þakklátur
s40-000049	Nú hef ég líka létt á mér, svo að ekki hallast á.	t011952	nú hef ég líka létt á mér svo að ekki hallast á
s40-000050	Myndbandaskráin kemur að takmörkuðu gagni.	t011460	myndbandaskráin kemur að takmörkuðu gagni
s40-000051	Gott heilsufar, nóg að bíta og brenna, eiginmaður eins og hugur manns og tvær vel lukkaðar dætur.	t005984	gott heilsufar nóg að bíta og brenna eiginmaður eins og hugur manns og tvær vel lukkaðar dætur
s40-000052	Þetta síðsumar voru leigjendur Guðmundu óvenjufáir.	t021024	þetta síðsumar voru leigjendur guðmundu óvenjufáir
s40-000053	Þegar Róbert reyndi að stauta sig í gegnum textann hermdi Eiríkur eftir honum og hæddi fyrir framan strákana.	t019957	þegar róbert reyndi að stauta sig í gegnum textann hermdi eiríkur eftir honum og hæddi fyrir framan strákana
s40-000054	Þá skipti einnig miklu máli að menntunarstig sé tiltölulega hátt og fólkið vestrænt í hugsun.	t019514	þá skipti einnig miklu máli að menntunarstig sé tiltölulega hátt og fólkið vestrænt í hugsun
s40-000055	Afskipti íslensku ríkisstjórnarinnar af kynningarmálum voru því rökstudd með tilvísun í sjálfstæðisbaráttuna og viðskiptahagsmuni.	t000459	afskipti íslensku ríkisstjórnarinnar af kynningarmálum voru því rökstudd með tilvísun í sjálfstæðisbaráttuna og viðskiptahagsmuni
s40-000056	Það var líka trú sem er núna hrunin.	t018512	það var líka trú sem er núna hrunin
s40-000057	Gerðu svo vel, krútt, er sagt á bak við mig.	t005872	gerðu svo vel krútt er sagt á bak við mig
s40-000058	Tækjabúnaði hefur fleygt mikið fram og hefur það leitt til betri mynda og lægri geislunar.	t015129	tækjabúnaði hefur fleygt mikið fram og hefur það leitt til betri mynda og lægri geislunar
s40-000059	Þeir eiga skilið samstöðu af hálfu okkar allra.	t020057	þeir eiga skilið samstöðu af hálfu okkar allra
s40-000060	Síðan vippaði hann sér inn aftur.	t013819	síðan vippaði hann sér inn aftur
s40-000061	Dýrasti kosturinn og ekki endilega sá besti fyrir bændur.	t002068	dýrasti kosturinn og ekki endilega sá besti fyrir bændur
s40-000062	Þetta er skiljanlegt en átakanlegt.	t020784	þetta er skiljanlegt en átakanlegt
s40-000063	Þannig getum við tekist á við þá möguleika sem framtíðin ber í skauti sér.	t019075	þannig getum við tekist á við þá möguleika sem framtíðin ber í skauti sér
s40-000064	Enn er þó of snemmt að lýsa yfir sigri.	t004509	enn er þó of snemmt að lýsa yfir sigri
s40-000065	Reynir nú hver sem betur getur að koma ósómanum yfir á hinn.	t013150	reynir nú hver sem betur getur að koma ósómanum yfir á hinn
s40-000066	Hún hefði átt að vera búin að þessu fyrir löngu, brosti með sjálfri sér, lauk kofortinu upp og laut yfir það.	t008145	hún hefði átt að vera búin að þessu fyrir löngu brosti með sjálfri sér lauk kofortinu upp og laut yfir það
s40-000067	Þar stóð lágvaxin kona við kolaeldavél.	t019431	þar stóð lágvaxin kona við kolaeldavél
s40-000068	Hefði hún bent formanni bankaráðs Búnaðarbankans á það.	t007174	hefði hún bent formanni bankaráðs búnaðarbankans á það
s40-000069	Kirkjukór Njarðvíkur syngur undir stjórn Steinars Guðmundssonar organista.	t009950	kirkjukór njarðvíkur syngur undir stjórn steinars guðmundssonar organista
s40-000070	Í flestum fyrirtækjum er kostnaður vegna viðhalds of mikill.	t009012	í flestum fyrirtækjum er kostnaður vegna viðhalds of mikill
s40-000071	Á þessu var sá fyrirvari.	t001426	á þessu var sá fyrirvari
s40-000072	Sýnir ágæta heildarmynd af virkni í heila en sýnir ekki svæðið þar sem virknin á sér stað.	t015115	sýnir ágæta heildarmynd af virkni í heila en sýnir ekki svæðið þar sem virknin á sér stað
s40-000073	Fyrir handan rýkur úr strompi loðnubræðslunnar.	t005690	fyrir handan rýkur úr strompi loðnubræðslunnar
s40-000074	Auk þess hentu hann óþægilegar yfirsjónir í starfi, sem áður getur.	t001353	auk þess hentu hann óþægilegar yfirsjónir í starfi sem áður getur
s40-000075	Hafði hann eytt lunganum úr heilum eftirmiðdegi við að fylgjast með einhverjum karlskarfi vinna við tölvu?	t006206	hafði hann eytt lunganum úr heilum eftirmiðdegi við að fylgjast með einhverjum karlskarfi vinna við tölvu
s40-000076	Líklega hefur Ingólfur komið á víkingaskipi til landsins.	t010391	líklega hefur ingólfur komið á víkingaskipi til landsins
s40-000077	Nei, nei, þá er búið að snúa öllu á haus í þessu nefndaráliti.	t011666	nei nei þá er búið að snúa öllu á haus í þessu nefndaráliti
s40-000078	Mér hitnar um hjartað ef þú biðst fyrirgefningar í einlægni og mér þykir enn vænna um þig en áður.	t011168	mér hitnar um hjartað ef þú biðst fyrirgefningar í einlægni og mér þykir enn vænna um þig en áður
s40-000079	Höfðingjar höfðu víða vald til þess að leggja bannhelgi á staði, matartegundir, hluti og fólk að eigin vild.	t007799	höfðingjar höfðu víða vald til þess að leggja bannhelgi á staði matartegundir hluti og fólk að eigin vild
s40-000080	Leiddi drenginn svo að næstu súlu og hóf sams konar aðgerð þar.	t010288	leiddi drenginn svo að næstu súlu og hóf sams konar aðgerð þar
s40-000081	Húsið ilmaði enn af ferskum viði, fernisolíu og málningu.	t008493	húsið ilmaði enn af ferskum viði fernisolíu og málningu
s40-000082	Hann fór að raða ýmsum munum og pappírsstöflum á skrifborðið og varð svo litið út um gluggann.	t006481	hann fór að raða ýmsum munum og pappírsstöflum á skrifborðið og varð svo litið út um gluggann
s40-000083	Það á hver sinn hlut.	t017067	það á hver sinn hlut
s40-000084	Hann rétti henni þá þar sem hún sat með töskuna á lærunum og hún varð fljótlega talsvert fimari en hann við að gefa til baka.	t006770	hann rétti henni þá þar sem hún sat með töskuna á lærunum og hún varð fljótlega talsvert fimari en hann við að gefa til baka
s40-000085	Hjónin væna hvort annað um að standa í vegi fyrir velgengni og viðurkenningu.	t007700	hjónin væna hvort annað um að standa í vegi fyrir velgengni og viðurkenningu
s40-000086	Á leiðinni vinnur hann þann eftirsótta kjörgrip sem myndin dregur nafn sitt af.	t000616	á leiðinni vinnur hann þann eftirsótta kjörgrip sem myndin dregur nafn sitt af
s40-000087	Villi Lilli fylgdi þeim fyrstu metrana upp úr stórgrýttu fjöruborðinu.	t016832	villi lilli fylgdi þeim fyrstu metrana upp úr stórgrýttu fjöruborðinu
s40-000088	Annars útréttum við allt annað á Selfossi.	t000943	annars útréttum við allt annað á selfossi
s40-000089	Þannig hefðir þú viljað hafa það.	t019079	þannig hefðir þú viljað hafa það
s40-000090	Og nú leitar Akranes eftir heitu vatni innan úr Reykholtsdal.	t012341	og nú leitar akranes eftir heitu vatni innan úr reykholtsdal
s40-000091	Þetta hefði vissulega getað orðið krassandi endir á frekar leiðinlegu viðtali, en ég varð að virða óskir hans.	t020912	þetta hefði vissulega getað orðið krassandi endir á frekar leiðinlegu viðtali en ég varð að virða óskir hans
s40-000092	Þar af leiðandi er engin þörf á að umbylta núverandi kerfi.	t019137	þar af leiðandi er engin þörf á að umbylta núverandi kerfi
s40-000093	Líkneskið sem er höggvin í marmara er eftir Sólveigu Baldursdóttur myndhöggvara á Akureyri.	t010401	líkneskið sem er höggvin í marmara er eftir sólveigu baldursdóttur myndhöggvara á akureyri
s40-000094	Þegar hjón aðlagast hvort öðru finna þau oftast ásættanlegar lausnir um hvernig þau bregðast við ýmsum kringumstæðum.	t019908	þegar hjón aðlagast hvort öðru finna þau oftast ásættanlegar lausnir um hvernig þau bregðast við ýmsum kringumstæðum
s40-000095	En sjúkraflugið var boðið út fyrir eitt fyrirtæki, miðað var við vélar fyrirtækisins, fyrirkomulag, tímasetningu.	t004600	en sjúkraflugið var boðið út fyrir eitt fyrirtæki miðað var við vélar fyrirtækisins fyrirkomulag tímasetningu
s40-000096	Litli Sigþórsson fæddist seinasta laugardag og því fagnar Sigþrúður Sigþórsdóttir, systir hans, ákaft.	t010446	litli sigþórsson fæddist seinasta laugardag og því fagnar sigþrúður sigþórsdóttir systir hans ákaft
s40-000097	Denni vildi ekki neitt hangs.	t002006	denni vildi ekki neitt hangs
s40-000098	Ólafur horfði beint fram fyrir sig á ósýnilegan punkt í tímanum.	t012607	ólafur horfði beint fram fyrir sig á ósýnilegan punkt í tímanum
s40-000099	Hver er talinn bera ábyrgð á öllu ruglinu þar?	t008712	hver er talinn bera ábyrgð á öllu ruglinu þar
s40-000100	Ég ræði þetta mál ekki frekar nú.	t003072	ég ræði þetta mál ekki frekar nú
s40-000101	Jólin verði hins vegar hvít.	t009654	jólin verði hins vegar hvít
s40-000102	Hann hafði unnið þarna alla sína tíð, þjónkað hinum og þjónkað þessum.	t006563	hann hafði unnið þarna alla sína tíð þjónkað hinum og þjónkað þessum
s40-000103	Málið er í hættu ef við afgreiðum það ekki nú.	t010709	málið er í hættu ef við afgreiðum það ekki nú
s40-000104	Þá hélt ég meira að segja um hríð að mér væri að takast að fá hann til að skilja alvöru málsins.	t018936	þá hélt ég meira að segja um hríð að mér væri að takast að fá hann til að skilja alvöru málsins
s40-000105	Ekkert nema hamarinn til að berja þá til óbóta, sem verða á vegi manns.	t003870	ekkert nema hamarinn til að berja þá til óbóta sem verða á vegi manns
s40-000106	Það er okkur öllum til skammar að misnota þannig þann hluta af innflutningi.	t017568	það er okkur öllum til skammar að misnota þannig þann hluta af innflutningi
s40-000107	Það kemur ekkert frá honum þó þrír mánuðir séu liðnir af árinu.	t018088	það kemur ekkert frá honum þó þrír mánuðir séu liðnir af árinu
s40-000108	Og reyndin hefur verið sú, að á undanförnum árum hefur kaupmáttaraukningin verið nálægt vexti þjóðarteknanna.	t012354	og reyndin hefur verið sú að á undanförnum árum hefur kaupmáttaraukningin verið nálægt vexti þjóðarteknanna
s40-000109	Stundum var hún með Gauja gamla vinnumann til aðstoðar en hann fór gjarnan til Hafnarfjarðar til Rebekku um lengri eða skemmri tíma.	t014663	stundum var hún með gauja gamla vinnumann til aðstoðar en hann fór gjarnan til hafnarfjarðar til rebekku um lengri eða skemmri tíma
s40-000110	Neikvæð afstaða til annarra getur haft alvarlegar afleiðingar í samskiptum.	t011657	neikvæð afstaða til annarra getur haft alvarlegar afleiðingar í samskiptum
s40-000111	Áframhaldandi hrun og atvinnuleysi er fram undan ef ekki er gripið í taumana.	t000453	áframhaldandi hrun og atvinnuleysi er fram undan ef ekki er gripið í taumana
s40-000113	Hnúkar blikuðu uppi á milli stjarnanna.	t007793	hnúkar blikuðu uppi á milli stjarnanna
s40-000115	Hvergi kemur fram hvert var föðurnafn Þórðar, en hann var kvæntur systur Þorgils, Aldísi Böðvarsdóttur.	t008726	hvergi kemur fram hvert var föðurnafn þórðar en hann var kvæntur systur þorgils aldísi böðvarsdóttur
s40-000117	Aðgangur er ókeypis og allir velkomnir.	t000122	aðgangur er ókeypis og allir velkomnir
s40-000119	Ráðist er á nánast hvern einasta aðila í þjóðfélaginu nema ríka fólkið.	t012970	ráðist er á nánast hvern einasta aðila í þjóðfélaginu nema ríka fólkið
s40-000121	Handrit bókarinnar er norskt og ekkert sérstakt bendir til annars en að hún sé skráð í Noregi af heimamanni.	t006305	handrit bókarinnar er norskt og ekkert sérstakt bendir til annars en að hún sé skráð í noregi af heimamanni
s40-000122	Hann veifaði vingjarnlega, leit svo burt og hélt áfram ferð sinni.	t007074	hann veifaði vingjarnlega leit svo burt og hélt áfram ferð sinni
s40-000123	Erlingur Vigfússon ákvað að vera Ragnari til halds og trausts á ferðalaginu.	t004966	erlingur vigfússon ákvað að vera ragnari til halds og trausts á ferðalaginu
s40-000124	Hnykkt er á því að Fjármálaeftirlitið er sjálfstætt gagnvart ráðherra.	t007797	hnykkt er á því að fjármálaeftirlitið er sjálfstætt gagnvart ráðherra
s40-000125	Ef ykkur skyldi detta í hug að kíkja til Kaliforníu, látið það þá endilega eftir ykkur.	t002300	ef ykkur skyldi detta í hug að kíkja til kaliforníu látið það þá endilega eftir ykkur
s40-000126	Það er líkt og tegundirnar hafi í mörg hundruð milljónir ára verið að prófa hvernig best mætti nýta fornan arf gena og prótína.	t017465	það er líkt og tegundirnar hafi í mörg hundruð milljónir ára verið að prófa hvernig best mætti nýta fornan arf gena og prótína
s40-000127	Líf stjórnarinnar gæti aldrei byggst á slíku fólki.	t010380	líf stjórnarinnar gæti aldrei byggst á slíku fólki
s40-000128	Sýrustigi ánna var breytt með kölkun og það tókst að rækta þær upp aftur.	t015121	sýrustigi ánna var breytt með kölkun og það tókst að rækta þær upp aftur
s40-000129	Þegar ég nálgaðist húsið stóð einhver upp við hliðið og beið eftir mér.	t019872	þegar ég nálgaðist húsið stóð einhver upp við hliðið og beið eftir mér
s40-000130	Við höfum reynt að hringja í ykkur nokkrum sinnum í dag en þið hafið sennilega verið uppteknir á fundum.	t016483	við höfum reynt að hringja í ykkur nokkrum sinnum í dag en þið hafið sennilega verið uppteknir á fundum
s40-000131	Ætla ég því ekki að hafa um það mörg orð.	t000336	ætla ég því ekki að hafa um það mörg orð
s40-000132	Þá sljákkar venjulega í flestum þeim ruddalegustu.	t019517	þá sljákkar venjulega í flestum þeim ruddalegustu
s40-000133	Þetta er í þrettánda sinn sem Frjáls verslun útnefnir mann ársins í íslensku atvinnulífi.	t020710	þetta er í þrettánda sinn sem frjáls verslun útnefnir mann ársins í íslensku atvinnulífi
s40-000134	Heiðarnar dökknuðu, hagarnir grænkuðu með hverjum líðandi degi.	t007221	heiðarnar dökknuðu hagarnir grænkuðu með hverjum líðandi degi
s40-000135	Samkeppni og öfund birtist oft óbeint, einmitt vegna þess að fólki finnst lítilmannlegt að sýna slík viðbrögð.	t013417	samkeppni og öfund birtist oft óbeint einmitt vegna þess að fólki finnst lítilmannlegt að sýna slík viðbrögð
s40-000136	Með hliðsjón af svörum þeirra var skráin endurskoðuð og lagfærð.	t010920	með hliðsjón af svörum þeirra var skráin endurskoðuð og lagfærð
s40-000137	Þar með var mönnum ekkert að vanbúnaði að skrifa undir þessa samninga.	t019308	þar með var mönnum ekkert að vanbúnaði að skrifa undir þessa samninga
s40-000138	Það höfðu allir svo mikið að gera að ég var mestallan tímann ein.	t018068	það höfðu allir svo mikið að gera að ég var mestallan tímann ein
s40-000139	Í fjárlögum fyrir næsta ár er ekki gert ráð fyrir neinum hækkunum til sjálfstæðu leikhúsanna.	t009005	í fjárlögum fyrir næsta ár er ekki gert ráð fyrir neinum hækkunum til sjálfstæðu leikhúsanna
s40-000140	Það er að segja óháð því hjá hvaða viðskiptabanka maður er?	t017118	það er að segja óháð því hjá hvaða viðskiptabanka maður er
s40-000141	Nær óhugsandi er að hann hafi nokkru sinni lesið það.	t011495	nær óhugsandi er að hann hafi nokkru sinni lesið það
s40-000142	Óskað hefur verið eftir því að veita andsvar.	t012777	óskað hefur verið eftir því að veita andsvar
s40-000143	Ragna ákvað því að hann fengi að vera eins lengi og hann vildi.	t013019	ragna ákvað því að hann fengi að vera eins lengi og hann vildi
s40-000144	Hjördís fékk sér aftur sopa úr vatnsflöskunni en lagði hana síðan frá sér.	t007704	hjördís fékk sér aftur sopa úr vatnsflöskunni en lagði hana síðan frá sér
s40-000145	Síðan var ekið áleiðis í Ögur.	t013817	síðan var ekið áleiðis í ögur
s40-000146	Denni var í essinu sínu.	t002004	denni var í essinu sínu
s40-000147	Þau vandamál voru ekki til sýnis.	t019719	þau vandamál voru ekki til sýnis
s40-000148	Þessi Þórarinn var Þórarinn Þórarinsson, ritstjóri Tímans, sem líka sat í útvarpsráði.	t020485	þessi þórarinn var þórarinn þórarinsson ritstjóri tímans sem líka sat í útvarpsráði
s40-000149	Hún kom með birtu inn í líf hans, eins til okkar allra í hans fjölskyldu.	t008218	hún kom með birtu inn í líf hans eins til okkar allra í hans fjölskyldu
s40-000150	Það er afar skýrt og ekki hægt að deila um dómsorðið sjálft.	t017124	það er afar skýrt og ekki hægt að deila um dómsorðið sjálft
s40-000151	Ekkert af þessu eru rök fyrir því að fresta kosningum.	t003846	ekkert af þessu eru rök fyrir því að fresta kosningum
s40-000153	Allt þetta kallar á aukinn hraða í hitaveituframkvæmdum, hver sem orkugjafinn er.	t000761	allt þetta kallar á aukinn hraða í hitaveituframkvæmdum hver sem orkugjafinn er
s40-000154	En naumast hafa verið mikil brögð að því vegna námsanna þennan eina vetur.	t004486	en naumast hafa verið mikil brögð að því vegna námsanna þennan eina vetur
s40-000156	Milli var óvenjulega slæptur og kvaddi.	t011331	milli var óvenjulega slæptur og kvaddi
s40-000158	Inni í samningnum er sérstakt ákvæði um hvernig fylgja beri samþykktinni eftir.	t009226	inni í samningnum er sérstakt ákvæði um hvernig fylgja beri samþykktinni eftir
s40-000160	Það vill sjá hvernig aðrir fóru að.	t018655	það vill sjá hvernig aðrir fóru að
s40-000162	Hann lagði mikið upp úr því að eiga góða bíla og ók gjarnan á glæsivögnum.	t006690	hann lagði mikið upp úr því að eiga góða bíla og ók gjarnan á glæsivögnum
s40-000164	Heiða var glettin og létt í lund en þó ákveðin í skoðunum.	t007224	heiða var glettin og létt í lund en þó ákveðin í skoðunum
s40-000165	Lausnin verður að miðast við að bæði séu sátt.	t010272	lausnin verður að miðast við að bæði séu sátt
s40-000166	Allur þessi fjöldi hittist í gríðarstóru sumarhúsi í sumarfríinu.	t000766	allur þessi fjöldi hittist í gríðarstóru sumarhúsi í sumarfríinu
s40-000167	Konan sneri sér seinlega frá glugganum.	t010027	konan sneri sér seinlega frá glugganum
s40-000168	Notað er við stjórn á loðnuveiðum eins konar reitakerfi.	t011840	notað er við stjórn á loðnuveiðum eins konar reitakerfi
s40-000169	Afkoma, hagsmunir allra hinna fjölmennu launþega, hinna ýmsu launþegasamtaka, skipta hér litlu máli.	t000424	afkoma hagsmunir allra hinna fjölmennu launþega hinna ýmsu launþegasamtaka skipta hér litlu máli
s40-000170	Um hana hafa verið skrifaðar margar bækur, jafnvel samin leikrit og kvikmyndir.	t015666	um hana hafa verið skrifaðar margar bækur jafnvel samin leikrit og kvikmyndir
s40-000171	Hið upprunalega ljóð Matthíasar hafði verið samið að bón ættingja hins dána og gegn gjaldi.	t007508	hið upprunalega ljóð matthíasar hafði verið samið að bón ættingja hins dána og gegn gjaldi
s40-000172	Á Hallanda var töluð rammasta norðlenska.	t000512	á hallanda var töluð rammasta norðlenska
s40-000173	Nú skilur leiðir í bili að minnsta kosti.	t012026	nú skilur leiðir í bili að minnsta kosti
s40-000174	Það mætti jafnvel ganga enn lengra og segja að þau séu innbyggð í miðilinn.	t018141	það mætti jafnvel ganga enn lengra og segja að þau séu innbyggð í miðilinn
s40-000175	Þarna festist nú bróðir minn mánuðum saman og safnaði enn skuldum þar til mér tókst loks að skrapa einhverju saman handa honum.	t019338	þarna festist nú bróðir minn mánuðum saman og safnaði enn skuldum þar til mér tókst loks að skrapa einhverju saman handa honum
s40-000176	Ragna hafði áhyggjur af eldri krökkunum sínum.	t013025	ragna hafði áhyggjur af eldri krökkunum sínum
s40-000177	Hún var með svarta regnhlíf sem hún opnaði og regnið buldi á henni.	t008429	hún var með svarta regnhlíf sem hún opnaði og regnið buldi á henni
s40-000178	Hvers konar ómerkingar segja barn sitt til sveitar?	t008808	hvers konar ómerkingar segja barn sitt til sveitar
s40-000179	Ég er búinn að vera allsstaðar.	t002444	ég er búinn að vera allsstaðar
s40-000180	Hún varð að reyna að fá góðan svefn þessa nótt því að næsti dagur yrði erfiður.	t008396	hún varð að reyna að fá góðan svefn þessa nótt því að næsti dagur yrði erfiður
s40-000181	Forsetakosningarnar fara fram eftir tvö ár.	t005515	forsetakosningarnar fara fram eftir tvö ár
s40-000182	Ekki var þó öllum rótt í stjórnarskrármálum í tíð ríkisstjórnar Steingríms Hermannssonar.	t004020	ekki var þó öllum rótt í stjórnarskrármálum í tíð ríkisstjórnar steingríms hermannssonar
s40-000183	Það er auðvitað kórónan á því sköpunarverki að það skuli eiga að vísitölubinda þessa skattheimtu.	t017205	það er auðvitað kórónan á því sköpunarverki að það skuli eiga að vísitölubinda þessa skattheimtu
s40-000184	Lærum af og höldum fast í þann lærdóm.	t010178	lærum af og höldum fast í þann lærdóm
s40-000185	Í öðrum tilvikum verða samskiptamynstur læst vegna þess að hjónin eru mjög ólík.	t009248	í öðrum tilvikum verða samskiptamynstur læst vegna þess að hjónin eru mjög ólík
